year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2015,1,91.48765924093053,91.48765924093053,91.48765924093053,65.73850114725718,40.487026771383796,35.08683370992618,1.1,0.0,0.0,0.0,cba__dice__prob75
2020,2,102.45503575154937,102.50949991541678,102.50949991541678,72.8160398303275,37.59775475678429,32.19756169532666,1.1524603511400309,0.035763479851016425,0.05446416386740318,0.0,cba__dice__prob75
2025,3,123.49527362029482,123.67795457367863,123.58770298966961,87.3273390215192,31.805982762139926,33.45194273573742,1.279686888206709,0.04377526689516145,0.09105381890672959,0.09025158400902357,cba__dice__prob75
2030,4,144.44951722422667,144.80816907720833,144.5881533626663,101.84280548964793,32.55870552363193,34.33975085932406,1.4046141976824467,0.05062160437271034,0.13793870947197304,0.22001571454211472,cba__dice__prob75
2035,5,166.18514666638603,166.75307259867807,166.38912852639743,117.1274976916234,32.6342548788378,34.80340929814274,1.5016623376200329,0.06010329938392954,0.20301019617509306,0.3639440722806653,cba__dice__prob75
2040,6,187.93794633161644,188.76372042219467,188.22542365533755,132.69866613628906,32.30238567580036,34.864006401993706,1.5937271909064288,0.07135907247997848,0.2861016503966767,0.5382967668570705,cba__dice__prob75
2045,7,210.67429018273313,211.82923009203185,211.07682255462828,149.120727956115,31.977970473450092,34.82560151356303,1.684812987935414,0.08388270851715826,0.3949943196719088,0.7524075374035137,cba__dice__prob75
2050,8,234.42103763960705,235.96847698061916,234.95868507453625,166.4281645593288,30.707768758241578,34.34862601635053,1.7746104232978477,0.09771945294329071,0.5339127594064433,1.0097919060829357,cba__dice__prob75
2055,9,259.26206694380227,261.2680599807315,259.9532118928013,184.71667786681883,29.793281253867477,33.85911845823612,1.8631674454469156,0.10914220574161568,0.6867572147496185,1.3148480879302669,cba__dice__prob75
2060,10,285.7203186076509,288.2510026246341,286.58459180904725,204.30838545098274,29.359334760173752,33.10310706601523,1.9473139754587552,0.12012416330774753,0.8526869149525257,1.6664108155868025,cba__dice__prob75
2065,11,313.75499400473615,316.85739902444647,314.789218247004,225.18621911364446,27.521422961074176,32.25552172561101,2.027827453952432,0.1313380463039861,1.0263393238736978,2.068180777442537,cba__dice__prob75
2070,12,342.33763256126485,346.0568848282286,343.53561303155203,246.64827185959697,26.523096795752085,31.547476538875557,2.1066536213645626,0.14132914035674615,1.192131165128382,2.5212717966765057,cba__dice__prob75
2075,13,371.34619605316817,375.7470894011555,372.7362253649848,268.60484368196865,24.79834009723894,30.145685049271833,2.179663610385605,0.15375629794662224,1.3827980814265675,3.0108640361707324,cba__dice__prob75
2080,14,400.70362056041193,405.7946962019902,402.254200376883,290.96480633307493,22.60357683417903,28.32121421019303,2.2489269565385634,0.16537401702914672,1.5436150546348508,3.54049582510722,cba__dice__prob75
2085,15,430.605999855318,436.37105761741816,432.2693007776863,313.84400683889595,19.733353811686364,25.76384934408235,2.3127649982814895,0.17689449900938958,1.6554858985223435,4.101756839731829,cba__dice__prob75
2090,16,461.3423504628778,467.7769045922449,463.0919925857635,337.4271427773936,16.812046487575433,23.159737752243622,2.3695686755992775,0.18800079949874088,1.7406602337714256,4.684912006481426,cba__dice__prob75
2095,17,493.0068369123652,500.0992486770253,494.8268877207393,361.76866634161854,13.94728194802924,20.56317689151144,2.417225401883557,0.1991471090812521,1.8091626812723314,5.272360956285899,cba__dice__prob75
2100,18,525.4018279731021,533.1608468169837,527.3100969430839,386.7310338051968,11.54883443633972,18.425446933282014,2.4555309807760786,0.20982357735118173,1.895340653227489,5.850749873899987,cba__dice__prob75
2105,19,559.6982364532738,568.0794678754738,561.6548271277501,413.14750541791585,9.239497891828696,15.470496338996837,2.4849751656386303,0.2217867956728204,1.9135568224206232,6.424640747723826,cba__dice__prob75
2110,20,595.7311001917953,604.7665812305701,597.7713581196836,440.8915880398427,6.920360836437802,13.173038261556044,2.5073316933343417,0.2360313825975087,1.9927395585401917,6.995223110886333,cba__dice__prob75
2115,21,633.3764415153918,643.0705606340895,635.5129214515359,469.86133484734063,4.799067004364441,11.073135761545073,2.523336601069972,0.25045059674684805,2.0842141304713393,7.5576391825534,cba__dice__prob75
2120,22,672.4484695445421,682.789590826505,674.6875181371064,499.9082367108185,2.8781911218422915,9.173205858231182,2.533094422266784,0.2605890167079164,2.1818097273148456,8.102072689398769,cba__dice__prob75
2125,23,712.6736025749552,723.6647493798683,715.0430889888177,530.8151982410446,1.044864767175418,7.360214080334382,2.5371818673081243,0.2759814311587684,2.3070988823191043,8.621660391050604,cba__dice__prob75
2130,24,753.7509434926046,765.3726688991411,756.2623411857966,562.3456692600992,-0.6521651866555699,5.682725593114065,2.536261329746773,0.29069497039798525,2.443751672157923,9.110327713344402,cba__dice__prob75
2135,25,795.3149375474874,807.5314016957044,797.9723540000234,594.2111825886223,-2.1979268983087796,4.155542026588002,2.5306293675585043,0.30271078721097744,2.584477048132267,9.559047695681056,cba__dice__prob75
2140,26,836.9349702071314,849.700065003769,839.7406928359152,626.0761621309966,-3.606170024446988,2.764738847099611,2.5206373367959833,0.3135891192385117,2.727542695831115,9.959372167853944,cba__dice__prob75
2145,27,878.1791563658165,891.3829384633285,881.0790821585333,657.5989520930976,-4.7391771901902775,1.647864398770183,2.5066907451084237,0.32229968477372656,2.8166554290240953,10.303856304795184,cba__dice__prob75
2150,28,918.531675321752,932.0435007022832,921.4579151631316,688.3839330123177,-5.566694377109488,0.8349898563970055,2.489157470811851,0.32842706266147637,2.838141090824363,10.585585539151705,cba__dice__prob75
2155,29,957.4251778772584,971.1081413872648,960.304645533354,717.9932148213034,-6.071673107764655,0.3430004258250526,2.468834599383318,0.33172662693925187,2.786915680660031,10.803495853910656,cba__dice__prob75
2160,30,994.2376218437452,1007.9761985087819,997.0156259617813,745.9484721014916,-6.315029403570659,0.11077624060885952,2.4467074017688772,0.33277048876970405,2.6815056307338856,10.96057254700045,cba__dice__prob75
2165,31,1028.3056104158884,1042.0330174166443,1030.970069765463,771.7455679253808,-6.434881498145439,0.0,2.423847680513723,0.3333333333333333,2.56465380519781,11.062947651181243,cba__dice__prob75
2170,32,1059.010601275171,1072.6660868495164,1061.5494886483173,794.915083697435,-6.441724812185317,0.0,2.4011400907332514,0.3333333333333333,2.436536258652853,11.116598201198821,cba__dice__prob75
2175,33,1085.7386075473003,1099.291786774313,1088.1685416286573,814.9925393920537,-6.446174682430191,0.0,2.378973615553661,0.3333333333333333,2.3259073633718725,11.12324514565535,cba__dice__prob75
2180,34,1107.953236755483,1121.3715698532822,1110.2873478795766,831.5759874624187,-6.448096665346933,0.0,2.3576121091272175,0.3333333333333333,2.229363859241403,11.08422197370573,cba__dice__prob75
2185,35,1125.190960826836,1138.4369746335278,1127.4395901171172,844.3216444804151,-6.447383906230229,0.0,2.3369516519180507,0.3333333333333333,2.1441729019082993,10.99738451641047,cba__dice__prob75
2190,36,1137.0749811500673,1150.1071857093661,1139.2462707946022,852.9542551998803,-6.443966575961158,0.0,2.3168405751917147,0.3333333333333333,2.0681559881305622,10.860914914860993,cba__dice__prob75
2195,37,1143.329057087109,1156.1037317912421,1145.4294505904643,857.2772587682873,-6.437829315991588,0.0,2.2971509764432185,0.3333333333333333,1.999590741776773,10.674281200826064,cba__dice__prob75
2200,38,1143.7888831249977,1156.2619286754423,1145.8235546609649,857.1809518108205,-6.429044075284804,0.0,2.277785173716386,0.3333333333333333,1.937129381306681,10.438374014501296,cba__dice__prob75
2205,39,1144.2311613503991,1156.41136562852,1146.2041048571389,857.0712588707987,-6.4193793644505295,0.0,2.258669018688181,0.3333333333333333,1.8788958125356012,10.207260771393162,cba__dice__prob75
2210,40,1144.6591820556341,1156.5539279386462,1146.5737260363665,856.9506499213703,-6.408776118926134,0.0,2.2397449003163943,0.3333333333333333,1.8242212693794582,9.980201902285376,cba__dice__prob75
2215,41,1145.0754336576092,1156.69091253026,1146.9343684546402,856.8209905064665,-6.397145974518708,0.0,2.2209611149083877,0.3333333333333333,1.7725701188135232,9.756544075623001,cba__dice__prob75
2220,42,1145.4818490042642,1156.8232760949872,1147.2875303853007,856.6837288954412,-6.384374013187088,0.0,2.2022740631875894,0.3333333333333333,1.7235133937978062,9.535745709687797,cba__dice__prob75
2225,43,1145.8799589021837,1156.951759753361,1147.6343919382166,856.5400121366573,-6.370318209269933,0.0,2.1836476965641345,0.3333333333333333,1.6767072295467051,9.31736781514536,cba__dice__prob75
2230,44,1146.2710304808197,1157.0769561874172,1147.9758965205217,856.3907893428915,-6.354513605911038,0.0002925314895297081,2.16505253487732,0.331505376344086,1.6318345990224545,9.101059666895997,cba__dice__prob75
2235,45,1146.6559313234454,1157.1993532720248,1148.3128070061316,856.2367136287231,-6.337630958882286,0.0,2.1464648081707707,0.3333333333333333,1.5887955745834403,8.886546265893362,cba__dice__prob75
2240,46,1147.0455741914081,1157.319336088944,1148.6457058633348,856.0858000594034,-6.254372743275808,0.06416904772690973,2.127866844753555,0.33262108501851306,1.5372618422662423,8.673630225609138,cba__dice__prob75
2245,47,1147.4117183903213,1157.4384751251337,1148.9763274613126,855.9173551000167,-6.297233101539214,0.0,2.1092425995077626,0.3333333333333333,1.5072055680482765,8.462147663820675,cba__dice__prob75
2250,48,1147.7795293042102,1157.5542061812114,1149.2996146773473,855.7498068546001,-6.273041650473373,0.0002926488734406002,2.090814146469918,0.331505376344086,1.4683928191689426,8.254591503864162,cba__dice__prob75
2255,49,1148.1494385595267,1157.668117945632,1149.62196082983,855.5836468764777,-6.215176200012848,0.031204934125793105,2.072154798303807,0.3320832995893632,1.4267637968044435,8.04615711580206,cba__dice__prob75
2260,50,1148.5153826460516,1157.781214785328,1149.9427144921824,855.4142681990551,-6.147877371271333,0.06789762284625997,2.0534072380477877,0.33061382516132864,1.3876958234574708,7.83850029317572,cba__dice__prob75
2265,51,1148.8864637180527,1157.8933260060635,1150.2599931769687,855.2482828942166,-6.027738979750555,0.1529630938765168,2.034724971876587,0.3303469021213338,1.3401539460048895,7.633332829190848,cba__dice__prob75
2270,52,1149.3408049202674,1158.0054656814357,1150.5741917531411,855.1444117661472,-5.235892311201415,0.9040541411642817,2.0161657649105096,0.3038837538395147,1.2063455754899857,7.43127392862981,cba__dice__prob75
2275,53,1149.9687692659302,1158.1279977801569,1150.893550133634,855.16862416144,-2.365617576844894,3.725830692145489,1.9979235976308491,0.2553027299277759,0.9040735142212538,7.234447646816626,cba__dice__prob75
2280,54,1150.7510397434392,1158.2780854172267,1151.2082998150254,855.3071858624858,3.396910626251383,9.42805319758702,1.982514262755653,0.20007045443983776,0.44280837844428605,7.069785602446599,cba__dice__prob75
2285,55,1151.2383746782514,1158.4635558362043,1151.4398859427063,855.2264705797796,9.43154781483374,15.382115663584887,1.9780972942149686,0.1441043276353986,0.19305428576918557,7.0236698937158755,cba__dice__prob75
2290,56,1151.33832809589,1158.6333028311124,1151.4100960984485,854.8579761106615,15.85983548040326,21.684227966032854,1.9965888496328783,0.08743766096873193,0.06868039665873502,7.2232067329225425,cba__dice__prob75
2295,57,1151.0287736657572,1158.745754713636,1151.047991250487,854.1856308311983,27.749000390100548,27.98688246593226,2.0400733245025564,0.030770994302065265,0.019217584729717328,7.697763463588816,cba__dice__prob75
2300,58,1150.858757220643,1159.3290505766993,1150.86214449211,853.617091448424,33.046335314821604,33.28421739065332,2.1084455513534763,0.008481038879053503,0.0033872714669450884,8.466906085418483,cba__dice__prob75
