year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2015,1,91.48765924093053,91.48765924093053,91.48765924093053,65.73850114725718,40.487026771383796,35.08683370992618,1.1,0.0,0.0,0.0,cbudget_500__dice__prob75
2020,2,102.15450930506057,102.50949991541678,102.50949991541678,72.61274855955935,31.890042456531052,26.48984939507344,1.1524603511400309,0.08675177507300007,0.3549906104063628,0.0,cbudget_500__dice__prob75
2025,3,122.73802636049389,123.6269081277733,123.53669379391626,86.8156959932821,22.97227301949596,24.73641002838471,1.279686888206709,0.1180267951079498,0.790667829787298,0.09021433385707153,cbudget_500__dice__prob75
2030,4,143.2555000458466,144.6488146557974,144.4498038512436,101.03646834349378,22.08638227121727,24.02301424790832,1.3827302061207565,0.13340240983745566,1.180166189728027,0.1990108045538438,cbudget_500__dice__prob75
2035,5,164.42999813195092,166.46089886972507,166.16550679845201,115.94038424761388,20.314400733331357,22.66578891617407,1.4427150376582765,0.1526483685564642,1.7141754290558666,0.29539207127296085,cbudget_500__dice__prob75
2040,6,185.44972426394745,188.31139485700987,187.91451741080192,131.0084337029903,17.825669401669195,20.606067922102216,1.491001204610971,0.1751322376734833,2.4329997216973402,0.3968774462079186,cbudget_500__dice__prob75
2045,7,207.1458000983589,211.17412360975084,210.6660869731808,146.71048262786388,14.6478843441595,17.851678413395767,1.5329767791289595,0.2009905340881866,3.4596899324515094,0.5080366365700766,cbudget_500__dice__prob75
2050,8,229.44807577702963,235.0406713343888,234.4162444653495,163.01081117482113,10.06898273644979,13.866937601777355,1.567441727378608,0.23162765456373452,4.935239665439965,0.6244268690393673,cbudget_500__dice__prob75
2055,9,252.4303017644433,259.9682736795967,259.2308818044074,179.992871659306,5.686993415037494,9.900755623717364,1.591690049930122,0.25824972152902526,6.762307616239678,0.73739187518929,cbudget_500__dice__prob75
2060,10,276.6548999922043,286.4563616543544,285.6258567607719,198.01243622451824,2.1833334099590282,6.282620726993288,1.6000709897151837,0.2803770089990098,8.849069913255308,0.8305048935826074,cbudget_500__dice__prob75
2065,11,302.54754486006766,314.4410053707171,313.54747236301375,217.36899051078126,-1.3294508024249079,3.616461880579825,1.592384228660156,0.29838766886925716,10.915866961729208,0.8935330077033266,cbudget_500__dice__prob75
2070,12,329.5483801225041,342.9701663997649,342.0471911329483,237.65171968742382,-2.9173809569406868,2.2748739747078814,1.5721159797745974,0.31134832524419775,12.421269538298572,0.9229752668165544,cbudget_500__dice__prob75
2075,13,358.00852213512525,372.04594732625327,371.1323694191472,259.1584936723356,-4.596712797197353,0.9925314201841787,1.5398746564677719,0.3240692321424881,12.998109375873474,0.9135779071060353,cbudget_500__dice__prob75
2080,14,387.73325685099644,401.6634310897887,400.7830037238063,281.7302789549,-5.5666350694054225,0.4486982566081563,1.5029966243400068,0.33024996280666064,12.870510191720106,0.8804273659824245,cbudget_500__dice__prob75
2085,15,418.7607921402638,432.0541246695456,431.2297137055285,305.37128263343146,-6.311704586722594,0.07302091437482641,1.462270784647061,0.33294208655381136,12.221714714355944,0.8244109640170882,cbudget_500__dice__prob75
2090,16,451.1324166373569,463.52032941560833,462.76831924030233,330.11084311625007,-6.760144304058197,0.0,1.4201179022071373,0.3333333333333333,11.300853031880177,0.7520101753060914,cbudget_500__dice__prob75
2095,17,484.7717008610011,496.12508387081243,495.4594997972081,355.8681045453895,-7.057782152852985,0.0,1.377457178536566,0.3333333333333333,10.276852846903658,0.6655840736042271,cbudget_500__dice__prob75
2100,18,519.4467195520698,529.6504245391169,529.082726553169,382.47029383541445,-7.138276762579292,0.09541425689084863,1.3352226958008246,0.33285988944071015,9.378139015664926,0.5676979859480051,cbudget_500__dice__prob75
2105,19,560.7514475654107,565.1734444619127,564.712552190849,413.98411740318664,1.715459892357785,8.06982065070171,1.2938287073880448,0.27744305397812946,3.887530220724289,0.4608922710635876,cbudget_500__dice__prob75
2110,20,599.492550465546,603.2336926674099,602.8862953235172,443.74479192709776,1.8161336019361423,8.215129772083042,1.253924808791266,0.27144330620566043,3.306079830434066,0.3473973438929027,cbudget_500__dice__prob75
2115,21,638.9040951275863,642.7360713039033,642.3677480863339,474.024046266322,0.07508977399147275,6.489570159417407,1.2534448811130123,0.2843519102925745,3.3707159995632163,0.3683232175692088,cbudget_500__dice__prob75
2120,22,679.9275665180727,683.4068822923923,682.9815913596183,505.51406193976413,-0.07508977399150207,6.308639780392883,1.261752644487534,0.2827282559459271,2.9715614628636087,0.42529093277412117,cbudget_500__dice__prob75
2125,23,722.023119280673,725.1124091257427,724.6540573060275,537.809338954871,0.07508977399145647,6.420255607286305,1.2633994176453576,0.28256534529142807,2.5603239669855395,0.4583518197152396,cbudget_500__dice__prob75
2130,24,764.7238277698439,767.564991445232,767.0845914133159,570.549927867376,-0.0750897739913951,6.242770992123277,1.2623519243161814,0.28292313798169944,2.297759507030719,0.48040003191614983,cbudget_500__dice__prob75
2135,25,807.8082290243477,810.3800559782135,809.8777558147402,603.552127024119,0.07508977399148249,6.358484621267685,1.2613361110788117,0.2809594914466926,2.0152395525487887,0.5023001634734342,cbudget_500__dice__prob75
