year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2015,1,91.48765924093053,91.48765924093053,91.48765924093053,65.73850114725718,40.487026771383796,35.08683370992618,1.1,0.0,0.0,0.0,cba__dice__prob25
2020,2,102.38472405498587,102.50949991541678,102.50949991541678,72.7688569051416,28.13062678317219,22.73043372171457,1.1524603511400309,0.10694957149780775,0.12477586043092298,0.0,cba__dice__prob25
2025,3,123.39798402832275,123.66591596627397,123.57567316720483,87.26190646682528,21.21299308339525,22.853579463184165,1.279686888206709,0.11895936630150437,0.1764412043929616,0.09024279906920726,cba__dice__prob25
2030,4,144.36941048011974,144.78442032894498,144.59883749220452,101.78950968149893,23.403967244468905,25.182000160286144,1.3682076450340377,0.11497034579452031,0.22882127602472785,0.18558283674045783,cba__dice__prob25
2035,5,166.15796832771943,166.7260731998383,166.45688053426542,117.11108566933456,23.93010046581686,26.095825569212497,1.4189487412475401,0.12027769451364234,0.2980697329157732,0.2691926655728458,cba__dice__prob25
2040,6,187.98704154188528,188.74445593970424,188.3721960084057,132.7354705009289,23.720377246920208,26.2779697235765,1.4715756988613236,0.12958017282605783,0.38395894020618937,0.37225993129850704,cba__dice__prob25
2045,7,210.81896112255,211.82715467242488,211.32338131533504,149.2245122135885,23.2500948906036,26.08380736536922,1.52914717212757,0.14151989301379075,0.4975979835502378,0.5037733570898159,cba__dice__prob25
2050,8,234.67892470554096,235.99175372643072,235.32718815970344,166.61177286311022,21.65360744745802,25.288222365786805,1.5889549674677619,0.15567463072633603,0.6449134694521417,0.6645655667272491,cba__dice__prob25
2055,9,259.6599045088709,261.3238171861404,260.46866442739804,184.9995409848659,20.525760131033227,24.586205573768172,1.6490367139373754,0.16681788311862245,0.8047545546529872,0.8551527587423468,cba__dice__prob25
2060,10,286.3040685049406,288.34726189410037,287.2775193957568,204.724152120879,20.32028295044475,24.052168950314126,1.704703629060554,0.17566607349734914,0.9629335606164218,1.0697424983436723,cba__dice__prob25
2065,11,314.5792834793263,317.00559586493785,315.69563859050686,225.77554017989027,19.274719674136467,24.002026566106217,1.7568148287082632,0.18197927990946727,1.1091551304009737,1.3099572744309746,cba__dice__prob25
2070,12,343.44264948985403,346.2710872524765,344.68946660262225,247.44179850004608,19.228499208228254,24.247739818146417,1.8089943456820379,0.18620884512719382,1.2415556022849958,1.581620649854338,cba__dice__prob25
2075,13,372.75314686591236,376.0408412209378,374.1623226524298,269.61950023050133,18.38692015420011,23.727231933470197,1.8589074342838448,0.19375291100307468,1.402809233785973,1.878518568507953,cba__dice__prob25
2080,14,402.42832116785263,406.1782365245455,403.9684080830556,292.21376592935025,17.19238942242163,22.90333201084505,1.9094733963555528,0.20036806559307974,1.5340317163043307,2.209828441489857,cba__dice__prob25
2085,15,432.6580239477233,436.85225966000536,434.2827307853031,315.33584628659395,15.409311500095836,21.43293334487649,1.9583792210183972,0.20693366173529334,1.6179213476336334,2.569528874702358,cba__dice__prob25
2090,16,463.72438056317776,468.36165304463464,465.4101021942306,339.1651897354552,13.502557338438619,19.84300888276843,2.003841347280781,0.21322990491957125,1.677923423947164,2.9515508504039545,cba__dice__prob25
