year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2015,1,91.48765924093053,91.48765924093053,91.48765924093053,65.73850114725718,40.487026771383796,35.08683370992618,1.1,0.0,0.0,0.0,cbudget_500__kalkuhl__prob75
2020,2,101.91551937309139,102.50949991541678,102.50949991541678,72.44989909922326,29.581267707172948,24.18107464571533,1.1524603511400309,0.10859865748316097,0.5939805423254214,0.0,cbudget_500__kalkuhl__prob75
2025,3,122.30739472717698,123.58660637750546,123.29331024886696,86.51679301300312,21.810096440910254,23.589317589303104,1.279686888206709,0.1278792113673663,0.9761646429635792,0.29329612863851307,cbudget_500__kalkuhl__prob75
2030,4,142.53430799195553,144.5496480972497,143.93594869219393,100.53252801047165,21.06693259084973,23.032357582883552,1.3738217489781144,0.1414144716718643,1.383129473216971,0.6136994050558146,cbudget_500__kalkuhl__prob75
2035,5,163.43149526368308,166.27592788794482,165.37546611575272,115.2389574840205,19.484232914180822,21.857785552973414,1.427825867542111,0.15873838865371115,1.918277437231284,0.9004617721920959,cbudget_500__kalkuhl__prob75
2040,6,184.17426547439717,188.0305497303114,186.8209018966198,130.1064330762883,17.222383530056355,20.017377467377823,1.4717452040086751,0.17924958343284303,2.611223211332851,1.2096478336916434,cbudget_500__kalkuhl__prob75
2045,7,205.60187392866007,210.79172183366563,209.236117182154,145.61061689615664,14.32169252083248,17.531966977883812,1.5105873539187913,0.20298237276137615,3.571620729723056,1.555604651511631,cbudget_500__kalkuhl__prob75
2050,8,227.6823757518255,234.55503156375272,232.62677791014337,161.74258164018772,10.097875792734678,13.89537398012038,1.5430555433859543,0.23123091383270775,4.9116521539109455,1.9282536536092896,cbudget_500__kalkuhl__prob75
2055,9,250.53923706021632,259.385251291447,257.07832278282314,178.62098919032655,6.151310319402954,10.361861194511953,1.5665044725576336,0.2552710471533971,6.50237072883,2.306928508623868,cbudget_500__kalkuhl__prob75
2060,10,274.80529841713644,285.79350160144503,283.14743727141655,196.65272903997885,3.145692509610104,7.231258311786454,1.5754949309709254,0.274716874176249,8.229274379852454,2.6460643300283455,cbudget_500__kalkuhl__prob75
