year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2075,13,362.94400790667163,373.41230987408153,367.63287279345104,262.56493942081823,9.936379315097131,15.393569061471819,1.819459888369051,0.2363720560561369,4.656420131992399,5.779437080630348,cba__kalkuhl__prob75
2080,14,391.39570040524484,403.1437215072847,396.58101851745334,284.25182995069173,7.595378920738545,13.436112127655095,1.8429484506577603,0.24775581221101636,5.146914523214595,6.562702989831337,cba__kalkuhl__prob75
2085,15,420.52082149064586,433.4090708498127,426.06841207563457,306.5446764306066,4.981507552241615,11.147136653393162,1.8603717745684196,0.26168609051022235,5.50173794415247,7.340658774178156,cba__kalkuhl__prob75
2090,16,450.59150900338506,464.5246983401565,456.43595532249986,329.6203791585126,2.4703719741570214,8.964820499369846,1.8704924781604613,0.2731704929855853,5.790160964954319,8.088743017666626,cba__kalkuhl__prob75
2095,17,481.6996905313248,496.58543075899297,487.8104451262171,353.53060849011234,0.05817192495750467,6.831150551529059,1.872130516604401,0.2866566794300358,6.047708206227345,8.774985632794818,cba__kalkuhl__prob75
2100,18,513.6049230652326,529.4198803679584,520.0428030864254,378.10527883085064,-2.0779226385450853,4.964829542395169,1.8654609514968772,0.296732639414201,6.365768725653605,9.377077281543267,cba__kalkuhl__prob75
2105,19,547.7971896989293,564.1335773062107,554.2388962437102,404.38925038820264,-3.5839204975388457,3.024464541253406,1.8508837079913834,0.30784437971529427,6.256576676297739,9.894681062499572,cba__kalkuhl__prob75
2110,20,583.9922947721162,600.6831634247835,590.3677500557842,432.204091718572,-5.024658145135629,1.6106466039467695,1.8294103343938903,0.3168373149968705,6.173857122645996,10.315413368996447,cba__kalkuhl__prob75
2115,21,622.1305524904955,638.929054580187,628.2785233705597,461.50072072802436,-6.016128595837063,0.6502225902568719,1.8034262033213109,0.3215585793282589,5.925734711178224,10.650531209630806,cba__kalkuhl__prob75
2120,22,662.1093486158105,678.6877233730158,667.8013099926123,492.18468523598085,-6.474641286814079,0.22285974519246257,1.7734491624746882,0.323399490994963,5.4469397839419615,10.886413380407644,cba__kalkuhl__prob75
2125,23,703.4703445746312,719.7215579796411,708.6921730631194,523.90912545474,-6.723603542673784,0.0026028737685501423,1.7409886892528537,0.32440860215053763,4.954739476251595,11.029384916526688,cba__kalkuhl__prob75
2130,24,745.8580069923748,761.6932655688836,750.5903803645566,556.3986102861053,-6.75308618962717,0.002383565786188128,1.7081187365578734,0.32440860215053763,4.440769078028315,11.102885204331175,cba__kalkuhl__prob75
2135,25,788.761551165713,804.2044310696433,793.0879470487689,589.2524085254043,-6.780327393149558,0.0022009814415044817,1.675789628309753,0.32440860215053763,4.010297295717668,11.116484020877136,cba__kalkuhl__prob75
2140,26,831.7103384772457,846.7808511197069,835.7005953134646,622.1029783169372,-6.80400505947296,0.0020485116422155284,1.644748074907616,0.32440860215053763,3.650884451269826,11.08025580624432,cba__kalkuhl__prob75
2145,27,874.1985520936809,888.9006413691386,877.9121325495108,654.5561840209549,-6.827088526739392,0.0019209657250560544,1.6148857831098586,0.32440860215053763,3.3510900754880644,10.988508819629855,cba__kalkuhl__prob75
2150,28,915.6820741433291,930.0017236874347,919.1688203136326,686.1899131459054,-6.848674263127479,0.001814256030801104,1.5859600527995468,0.32440860215053763,3.1007287723965655,10.832903373804648,cba__kalkuhl__prob75
2155,29,955.5798409260173,969.4906517239427,958.8847997512813,716.5555243940918,-6.86942876928072,0.001725151807055842,1.5577460034824484,0.32440860215053763,2.8909701858382726,10.605851972664292,cba__kalkuhl__prob75
2160,30,993.3052854599617,1006.7535550641712,996.4517690351786,745.2009420408689,-6.886193844579988,0.001651092518091121,1.5300702710278404,0.32440860215053763,2.7143190496621177,10.301786028996432,cba__kalkuhl__prob75
2165,31,1028.2449026809165,1041.173040408199,1031.2556905119525,771.6576415948172,-6.890856637048654,0.010308673605531017,1.502797709845339,0.3226255346532797,2.5625745926506958,9.917349896250949,cba__kalkuhl__prob75
2170,32,1059.7921990723348,1072.1412671339663,1062.6894288476283,795.4642807825375,-6.910082021837617,0.001540405224992267,1.475834195977539,0.32440860215053763,2.4364104466834418,9.45183828634123,cba__kalkuhl__prob75
2175,33,1087.385223465245,1099.0790771104557,1090.1710165340535,816.1962387970632,-6.891052114524049,0.021022800340130002,1.4491416225052465,0.320839057165726,2.3218436594830583,8.908060576405447,cba__kalkuhl__prob75
2180,34,1110.4620004688936,1121.457711454602,1113.1695984194505,833.4312862919835,-6.907529006997604,0.014007162455248957,1.422592594123995,0.3226320113310697,2.226736818997027,8.288113035204017,cba__kalkuhl__prob75
2185,35,1128.5699661685949,1138.81082751827,1131.208341455046,846.8344240210159,-6.917187669632038,0.012308589911531059,1.396269197191602,0.32262149849767496,2.1420675383689285,7.602486063493545,cba__kalkuhl__prob75
2190,36,1141.3443865761137,1150.7601387429695,1143.9045838571792,856.1383381652521,-6.914399069517263,0.013634268166892395,1.369994728681167,0.32262261350189664,2.065823664432134,6.855554886510984,cba__kalkuhl__prob75
2195,37,1148.4996786991653,1157.0300650581216,1150.9727601495865,861.1397135784583,-6.906511421395364,0.0014278169914065874,1.3437200006391667,0.32440860215053763,1.9994936545748911,6.057304909993426,cba__kalkuhl__prob75
2200,38,1149.8370270369949,1157.4563463017598,1152.2352362341383,861.70294370457,-6.881523229385939,0.01894701477458615,1.3174568381634593,0.32263153597662686,1.934128155253348,5.2211100693588275,cba__kalkuhl__prob75
2205,39,1151.1713370137,1157.8705130207532,1153.4846270567195,862.2624524452623,-6.847193285180465,0.029153155677157747,1.2912015144603506,0.32082570157498186,1.8742889131159517,4.385885965722508,cba__kalkuhl__prob75
2210,40,1152.4797981771303,1158.2783916955516,1154.725234580717,862.8015263066962,-6.8258519733415355,0.04097738867458314,1.265000594496116,0.3208457968838085,1.8179052270865694,3.553157116181708,cba__kalkuhl__prob75
2215,41,1153.7761567313516,1158.6799894709018,1155.9562420203195,863.330181886417,-6.808288446534979,0.04769196723680219,1.238879656017923,0.32085356810047516,1.7654531890305611,2.7237474511406927,cba__kalkuhl__prob75
2220,42,1155.0643875727374,1159.0766837291826,1157.1814204925402,863.8514896691719,-6.80082343903031,0.042167898299304764,1.2127630604342075,0.3190740444669644,1.717354190267726,1.8952632371940463,cba__kalkuhl__prob75
2225,43,1156.358503427107,1159.4695857471331,1158.4035471789987,864.3758668995545,-6.715390036628912,0.11369298684163266,1.18659794637041,0.3137686111940371,1.6608714058275686,1.0660385685982274,cba__kalkuhl__prob75
2230,44,1157.6577663083115,1159.860996001349,1159.627132463202,864.9029659582206,-6.7153995800104695,0.07186678150411172,1.1603139771308633,0.31561752220453937,1.6230459759752813,0.23386353872946422,cba__kalkuhl__prob75
2235,45,1158.9392664611676,1160.2521160265574,1160.8431219233792,865.4154653794884,-6.656288875770577,0.1144386946158033,1.134234967296865,0.31209901604599916,1.5744280236295083,-0.5910058961774599,cba__kalkuhl__prob75
2240,46,1160.218214075286,1160.6407783336986,1162.0597752425087,865.9249320244861,-6.606463470752836,0.14561710958057514,1.1080313051256288,0.3103560360435149,1.5304670428586669,-1.4189969083206937,cba__kalkuhl__prob75
2245,47,1161.4882814841492,1161.0275836807448,1163.2719006771647,866.4265812396467,-6.587797229754688,0.14350850164432366,1.0818860996603736,0.3068440576219151,1.4920583299246042,-2.244316996027153,cba__kalkuhl__prob75
2250,48,1162.7671293082863,1161.4120856777317,1164.4793287763061,866.9335893850276,-6.456242769727579,0.25125346082324435,1.0557905784143646,0.2999826255042627,1.4416075545043914,-3.067243098103164,cba__kalkuhl__prob75
2255,49,1163.9971259873225,1161.7961945476213,1165.6888571164743,867.4028560159294,-6.299305525206456,0.4079785117566083,1.029589506014884,0.28573432175366853,1.3926496236725754,-3.892662568103396,cba__kalkuhl__prob75
2260,50,1165.2628743134862,1162.1738965711463,1166.8792734818296,867.8974988434604,-6.084632004144794,0.5828908906591238,1.0037664205307757,0.2696917582553135,1.3465792651775308,-4.705376909771732,cba__kalkuhl__prob75
2265,51,1166.5341412032296,1162.5521139325147,1168.0509009382963,868.3951777541034,-5.642693457036325,0.9810057087029497,0.9785331556127519,0.25550986758572714,1.2755593811689394,-5.498787003909278,cba__kalkuhl__prob75
2270,52,1167.8093461311532,1162.9312047141823,1169.1950893136768,868.8938701063438,-5.383077809117238,1.074059877031342,0.9541796162661382,0.244703287259019,1.2535107573437483,-6.263884592293037,cba__kalkuhl__prob75
2275,53,1168.874916094283,1163.3111643028476,1170.27748557381,869.2357658922933,-4.909963085460817,1.5143570730622506,0.9318055677266451,0.22502285856439225,1.1976557773465233,-6.966321259721557,cba__kalkuhl__prob75
2280,54,1170.021812834461,1163.6656536043513,1171.2930816496296,869.6374675449392,-3.557244449364383,2.8740964384738255,0.9107325995689812,0.19632327061014598,1.0563960061548145,-7.627428036372999,cba__kalkuhl__prob75
2285,55,1171.3712170145325,1164.0151603966665,1172.2370685355154,870.1884023469464,-0.5927872510576864,5.351109843303816,0.8917759831759846,0.16574462166069004,0.8462274130690142,-8.221908074740774,cba__kalkuhl__prob75
2290,56,1172.5463667394183,1164.3866594783926,1173.0023482189524,870.6082496251119,6.206251470479967,10.54537270498082,0.8792456267470563,0.13654806799551816,0.44836096897545225,-8.615688559426976,cba__kalkuhl__prob75
2295,57,1173.114257004055,1164.7492485465561,1173.297874441339,870.5771596831793,16.64046919547899,16.878351271310706,0.88148572022376,0.08008070289430022,0.1836174372839904,-8.54862572569477,cba__kalkuhl__prob75
2300,58,1172.9561062460903,1165.5913505669178,1173.0230868672777,870.0071781427955,22.600097161949535,22.837979237781255,0.9174570199635312,0.05071324414082077,0.06698062118726938,-7.431736138421805,cba__kalkuhl__prob75
