year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2090,16,470.04851552807554,470.04851552807554,470.04851552807554,343.7363371019589,57.59846971675137,57.32982929601575,3.2614434899922373,0.0,0.0,0.0,bau__dice__prob50
2095,17,502.68907432086365,502.68907432086365,502.68907432086365,368.81335900669353,54.72973511379302,54.714355941341054,3.4021203235979103,0.0,0.0,0.0,bau__dice__prob50
2100,18,536.0708598355498,536.0708598355498,536.0708598355498,394.5231424563659,52.64120458071868,52.87908665655038,3.531836448701334,0.0,0.0,0.0,bau__dice__prob50
2105,19,571.3180354726159,571.3180354726159,571.3180354726159,421.6648568849916,48.80972168726639,49.0476037630981,3.650732330216704,0.0,0.0,0.0,bau__dice__prob50
2110,20,608.332522829131,608.332522829131,608.332522829131,450.15826055564065,46.64721242141042,46.88509449724214,3.7615070304001907,0.0,0.0,0.0,bau__dice__prob50
2115,21,646.9659658623383,646.9659658623383,646.9659658623383,479.88374514220186,44.8320676961701,45.06994977200183,3.861563126804114,0.0,0.0,0.0,bau__dice__prob50
2120,22,687.0146519298916,687.0146519298916,687.0146519298916,510.6785866209056,43.31164396071418,43.549526036545906,3.9546027599167295,0.0,0.0,0.0,bau__dice__prob50
2125,23,728.2156051444543,728.2156051444543,728.2156051444543,542.3341569741214,42.041976106345814,42.279858182177534,4.042524745315915,0.0,0.0,0.0,bau__dice__prob50
2130,24,770.2442717132169,770.2442717132169,770.2442717132169,574.5944174848357,40.98607671679184,41.22395879262354,4.126482369474549,0.0,0.0,0.0,bau__dice__prob50
2135,25,812.7142075072915,812.7142075072915,812.7142075072915,607.1560027824164,40.112599972194644,40.35048204802636,4.207270780167004,0.0,0.0,0.0,bau__dice__prob50
2140,26,855.1791384100411,855.1791384100411,855.1791384100411,639.6701695360878,39.39479062934202,39.632672705173725,4.285480797841046,0.0,0.0,0.0,bau__dice__prob50
2145,27,897.1376908625653,897.1376908625653,897.1376908625653,671.7468226889977,38.809657334457995,39.04753941028971,4.361568259700757,0.0,0.0,0.0,bau__dice__prob50
2150,28,938.0409826424033,938.0409826424033,938.0409826424033,702.9607451706883,38.33732363366284,38.575205709494554,4.435890725642012,0.0,0.0,0.0,bau__dice__prob50
2155,29,977.3031244094016,977.3031244094016,977.3031244094016,732.8600462193933,37.960520646720745,38.19840272255246,4.508730160191314,0.0,0.0,0.0,bau__dice__prob50
2160,30,1014.3145164078119,1014.3145164078119,1014.3145164078119,760.9767134656176,37.66419335350875,37.90207542934048,4.5803086716862,0.0,0.0,0.0,bau__dice__prob50
2165,31,1048.4576408516143,1048.4576408516143,1048.4576408516143,786.8390120581295,37.43519846760163,37.67308054343335,4.650800265854359,0.0,0.0,0.0,bau__dice__prob50
2170,32,1079.1248610415416,1079.1248610415416,1079.1248610415416,809.9853299759578,37.26207642664828,37.499958502479984,4.720340019577094,0.0,0.0,0.0,bau__dice__prob50
2175,33,1105.737557753578,1105.737557753578,1105.737557753578,829.9789336445449,37.134883481851304,37.37276555768302,4.789031447239436,0.0,0.0,0.0,bau__dice__prob50
2180,34,1127.7657778688792,1127.7657778688792,1127.7657778688792,846.4229843038729,37.045072497054825,37.28295457288654,4.856952541429589,0.0,0.0,0.0,bau__dice__prob50
2185,35,1144.747455487655,1144.747455487655,1144.747455487655,858.9750852273145,36.98541308499534,37.223295160827064,4.924160816616057,0.0,0.0,0.0,bau__dice__prob50
2190,36,1156.3062060514326,1156.3062060514326,1156.3062060514326,867.3605932632476,36.949943279683644,37.18782535551535,4.990697592443588,0.0,0.0,0.0,bau__dice__prob50
2195,37,1162.1667000069224,1162.1667000069224,1162.1667000069224,871.3839428113565,36.933946199612535,37.171828275444255,5.056591692150325,0.0,0.0,0.0,bau__dice__prob50
2200,38,1162.1667000069224,1162.1667000069224,1162.1667000069224,870.9372998079695,36.933946199612535,37.171828275444255,5.121862688157904,0.0,0.0,0.0,bau__dice__prob50
2205,39,1162.1667000069224,1162.1667000069224,1162.1667000069224,870.4906568045827,36.93394619961252,37.17182827544425,5.186523794743616,0.0,0.0,0.0,bau__dice__prob50
2210,40,1162.1667000069224,1162.1667000069224,1162.1667000069224,870.0440138011959,36.93394619961253,37.17182827544425,5.250584483407875,0.0,0.0,0.0,bau__dice__prob50
2215,41,1162.1667000069224,1162.1667000069224,1162.1667000069224,869.5973707978092,36.93394619961252,37.17182827544425,5.31403027997139,0.0,0.0,0.0,bau__dice__prob50
2220,42,1162.1667000069224,1162.1667000069224,1162.1667000069224,869.1507277944224,36.93394619961253,37.17182827544425,5.376846182295653,0.0,0.0,0.0,bau__dice__prob50
2225,43,1162.1667000069224,1162.1667000069224,1162.1667000069224,868.7040847910358,36.93394619961253,37.171828275444255,5.439021466535702,0.0,0.0,0.0,bau__dice__prob50
2230,44,1162.1667000069224,1162.1667000069224,1162.1667000069224,868.2574417876488,36.93394619961253,37.17182827544425,5.5005497282570115,0.0,0.0,0.0,bau__dice__prob50
2235,45,1162.1667000069224,1162.1667000069224,1162.1667000069224,867.810798784262,36.93394619961253,37.17182827544425,5.561428032600322,0.0,0.0,0.0,bau__dice__prob50
2240,46,1162.1667000069224,1162.1667000069224,1162.1667000069224,867.3641557808755,36.933946199612535,37.17182827544426,5.621656114122917,0.0,0.0,0.0,bau__dice__prob50
2245,47,1162.1667000069224,1162.1667000069224,1162.1667000069224,866.9175127774885,36.93394619961253,37.171828275444255,5.681235772393872,0.0,0.0,0.0,bau__dice__prob50
2250,48,1162.1667000069226,1162.1667000069226,1162.1667000069226,866.4708697741017,36.93394619961253,37.17182827544425,5.740170430975747,0.0,0.0,0.0,bau__dice__prob50
2255,49,1162.1667000069226,1162.1667000069226,1162.1667000069226,866.024226770715,36.93394619961253,37.171828275444255,5.798464808883221,0.0,0.0,0.0,bau__dice__prob50
2260,50,1162.1667000069224,1162.1667000069224,1162.1667000069224,865.5775837673277,36.93394619961252,37.17182827544425,5.8561246669715565,0.0,0.0,0.0,bau__dice__prob50
2265,51,1162.1667000069224,1162.1667000069224,1162.1667000069224,865.1309407639412,36.93394619961253,37.17182827544425,5.91315660560327,0.0,0.0,0.0,bau__dice__prob50
2270,52,1162.1667000069226,1162.1667000069226,1162.1667000069226,864.6842977605544,36.93394619961253,37.171828275444255,5.969567899225478,0.0,0.0,0.0,bau__dice__prob50
2275,53,1162.1667000069224,1162.1667000069224,1162.1667000069224,864.2376547571675,36.93394619961252,37.171828275444255,6.025366358952798,0.0,0.0,0.0,bau__dice__prob50
2280,54,1162.1667000069226,1162.1667000069226,1162.1667000069226,863.7910117537809,36.93394619961252,37.17182827544425,6.080560217337634,0.0,0.0,0.0,bau__dice__prob50
2285,55,1162.1667000069226,1162.1667000069226,1162.1667000069226,863.3443687503941,36.933946199612535,37.171828275444255,6.135158031264595,0.0,0.0,0.0,bau__dice__prob50
2290,56,1162.1667000069224,1162.1667000069224,1162.1667000069224,862.8977257470071,36.93394619961252,37.17182827544425,6.189168599943609,0.0,0.0,0.0,bau__dice__prob50
2295,57,1162.1667000069224,1162.1667000069224,1162.1667000069224,862.4510827436204,36.93394619961252,37.17182827544425,6.2426008956308445,0.0,0.0,0.0,bau__dice__prob50
2300,58,1162.723635676683,1162.723635676683,1162.723635676683,862.4175310979367,36.943240551094476,37.181122626926204,6.295464005151714,0.0,0.0,0.0,bau__dice__prob50
