year,t,Y_world,YGROSS_world,YNET_world,C_world,E_world,EIND_world,TATM,MIU_avg,ABATECOST_world,DAMAGES_world,scenario
2015,1,91.48765924093053,91.48765924093053,91.48765924093053,65.73850114725718,40.487026771383796,35.08683370992618,1.1,0.0,0.0,0.0,cbudget_500__kalkuhl__prob50
2020,2,101.98066500859689,102.50949991541678,102.50949991541678,72.49339481050177,25.47119300161527,20.070999940157648,1.1524603511400309,0.1487858816262882,0.5288349068198842,0.0,cbudget_500__kalkuhl__prob50
2025,3,122.55156075874298,123.59786993587537,123.30454993928076,86.68134320761949,18.104142133912706,19.854591172349817,1.279686888206709,0.1621638025847563,0.7463284078409608,0.29331999659460095,cbudget_500__kalkuhl__prob50
2030,4,143.01169321819785,144.59812069272132,144.02885672046327,100.85631054344532,18.204552316215434,20.101165065249916,1.3578815583434733,0.16653051067499575,1.008120455425876,0.5692639722580416,cbudget_500__kalkuhl__prob50
2035,5,164.23559549892576,166.3848257629333,165.59311187217594,115.78713179687352,17.22576196133865,19.521842861933717,1.3947912934863904,0.1779828291768399,1.3452283038007238,0.7917138907574118,cbudget_500__kalkuhl__prob50
2040,6,185.40504792510913,188.22596667685835,187.19189920922096,130.9501905063127,15.524444033270557,18.23200403374893,1.4257014393644833,0.19381816703516827,1.7699216209056978,1.0340674676374337,cbudget_500__kalkuhl__prob50
2045,7,207.40583953849676,211.10401214852757,209.78963257577502,146.85399714055046,13.19401781658675,16.308083708673102,1.4553669684279276,0.21332740750700366,2.345904123996294,1.31437957275266,cbudget_500__kalkuhl__prob50
2050,8,230.25081285796497,235.02332359753817,233.39875770578135,163.5220879188799,9.6062169778455,13.3622162068205,1.4817908667718742,0.2370545886798482,3.128416902441514,1.6245658917568597,cbudget_500__kalkuhl__prob50
2055,9,254.07070507470158,260.0604241714898,258.1140952750569,181.0804296021693,6.452386646758609,10.621804275888124,1.5018889659216286,0.25670261814382345,4.022277482644492,1.9463288964328205,cbudget_500__kalkuhl__prob50
2060,10,279.503505091747,286.7366049530751,284.4986410035237,199.93795451990133,4.460006446578427,8.444060682460533,1.510126945442161,0.27092025551221743,4.933183102580517,2.237963949551442,cbudget_500__kalkuhl__prob50
2065,11,306.663268256382,315.01207964115895,312.5314767292946,220.19444319722547,2.2062203367395297,7.079726521965914,1.507147778867519,0.28060383737759936,5.827583032901217,2.48060291186451,cbudget_500__kalkuhl__prob50
2070,12,334.4614560488342,343.8991012868988,341.21962362415024,241.09934033113166,1.1089593218639815,6.2424604328079,1.4977439889288902,0.28754404174245446,6.722835672223722,2.6794776627486665,cbudget_500__kalkuhl__prob50
